"DATE","WS_2","WS_3","YEAR"
1963-12-03,2.228,2.227,"1963"
1963-12-04,1.797,1.804,"1963"
1963-12-05,1.467,1.458,"1963"
1963-12-06,1.296,1.226,"1963"
1963-12-07,1.177,1.12,"1963"
1963-12-08,1.093,1.043,"1963"
1963-12-09,14.746,11.807,"1963"
1963-12-10,6.995,6.502,"1963"
1963-12-11,3.478,3.347,"1963"
1963-12-12,2.396,2.37,"1963"
1963-12-13,1.81,1.94,"1963"
1963-12-14,1.524,1.656,"1963"
1963-12-15,1.336,1.409,"1963"
1963-12-16,1.26,1.198,"1963"
1963-12-17,1.224,1.043,"1963"
1963-12-18,1.139,0.933,"1963"
1963-12-19,1.044,0.862,"1963"
1963-12-20,0.973,0.762,"1963"
1963-12-21,0.889,0.699,"1963"
1963-12-22,0.773,0.612,"1963"
1963-12-23,0.684,0.591,"1963"
1963-12-24,0.679,0.643,"1963"
1963-12-25,0.647,0.636,"1963"
1963-12-26,0.653,0.563,"1963"
1963-12-27,0.628,0.526,"1963"
1963-12-28,0.58,0.497,"1963"
1963-12-29,0.544,0.465,"1963"
1963-12-30,0.517,0.444,"1963"
1963-12-31,0.512,0.432,"1963"
1964-01-01,0.467,0.405,"1964"
1964-01-02,0.472,0.434,"1964"
1964-01-03,0.46,0.406,"1964"
1964-01-04,0.467,0.412,"1964"
1964-01-05,0.448,0.39,"1964"
1964-01-06,0.444,0.382,"1964"
1964-01-07,0.47,0.397,"1964"
1964-01-08,0.412,0.359,"1964"
1964-01-09,0.399,0.358,"1964"
1964-01-10,0.456,0.411,"1964"
1964-01-11,0.445,0.377,"1964"
1964-01-12,0.435,0.361,"1964"
1964-01-13,0.431,0.377,"1964"
1964-01-14,0.441,0.375,"1964"
1964-01-15,0.442,0.346,"1964"
1964-01-16,0.442,0.343,"1964"
1964-01-17,0.441,0.336,"1964"
1964-01-18,0.425,0.334,"1964"
1964-01-19,0.42,0.334,"1964"
1964-01-20,0.451,0.449,"1964"
1964-01-21,7.242,5.736,"1964"
1964-01-22,2.827,2.14,"1964"
1964-01-23,1.733,1.379,"1964"
1964-01-24,1.477,1.214,"1964"
1964-01-25,20.648,16.546,"1964"
1964-01-26,10.107,9.518,"1964"
1964-01-27,4.006,3.856,"1964"
1964-01-28,2.605,2.603,"1964"
1964-01-29,1.857,2.128,"1964"
1964-01-30,1.463,1.862,"1964"
1964-01-31,1.348,1.617,"1964"
1964-02-01,1.328,1.405,"1964"
1964-02-02,1.197,1.204,"1964"
1964-02-03,1.066,1.043,"1964"
1964-02-04,1.048,0.98,"1964"
1964-02-05,1.005,0.927,"1964"
1964-02-06,0.934,0.847,"1964"
1964-02-07,0.937,0.855,"1964"
1964-02-08,0.89,0.786,"1964"
1964-02-09,0.816,0.724,"1964"
1964-02-10,0.77,0.67,"1964"
1964-02-11,0.756,0.61,"1964"
1964-02-12,0.693,0.59,"1964"
1964-02-13,0.691,0.599,"1964"
1964-02-14,0.684,0.583,"1964"
1964-02-15,0.648,0.531,"1964"
1964-02-16,0.596,0.541,"1964"
1964-02-17,0.575,0.501,"1964"
1964-02-18,0.58,0.485,"1964"
1964-02-19,0.58,0.511,"1964"
1964-02-20,0.568,0.501,"1964"
1964-02-21,0.534,0.462,"1964"
1964-02-22,0.528,0.439,"1964"
1964-02-23,0.507,0.417,"1964"
1964-02-24,0.489,0.425,"1964"
1964-02-25,0.48,0.414,"1964"
1964-02-26,0.465,0.413,"1964"
1964-02-27,0.458,0.394,"1964"
1964-02-28,0.439,0.384,"1964"
1964-02-29,0.416,0.381,"1964"
1964-03-01,0.414,0.373,"1964"
1964-03-02,0.459,0.434,"1964"
1964-03-03,0.862,0.714,"1964"
1964-03-04,2.597,1.644,"1964"
1964-03-05,35.424,27.63,"1964"
1964-03-06,13.894,14.103,"1964"
1964-03-07,5.913,5.626,"1964"
1964-03-08,4.457,4.129,"1964"
1964-03-09,3.375,3.199,"1964"
1964-03-10,2.669,2.572,"1964"
1964-03-11,2.234,2.105,"1964"
1964-03-12,1.934,1.806,"1964"
1964-03-13,1.749,1.613,"1964"
1964-03-14,1.6,1.49,"1964"
1964-03-15,1.718,1.586,"1964"
1964-03-16,1.592,1.471,"1964"
1964-03-17,1.45,1.327,"1964"
1964-03-18,1.342,1.221,"1964"
1964-03-19,1.24,1.098,"1964"
1964-03-20,1.189,1.017,"1964"
1964-03-21,1.124,0.967,"1964"
1964-03-22,1.084,0.94,"1964"
1964-03-23,1.055,0.894,"1964"
1964-03-24,1.073,0.875,"1964"
1964-03-25,3.436,2.488,"1964"
1964-03-26,4.296,3.171,"1964"
1964-03-27,2.633,2.141,"1964"
1964-03-28,2.039,1.687,"1964"
1964-03-29,1.849,1.567,"1964"
1964-03-30,1.547,1.347,"1964"
1964-03-31,1.398,1.25,"1964"
1964-04-01,1.296,1.13,"1964"
1964-04-02,1.209,1.057,"1964"
1964-04-03,1.172,1.043,"1964"
1964-04-04,1.051,0.925,"1964"
1964-04-05,1.081,0.918,"1964"
1964-04-06,1.117,0.917,"1964"
1964-04-07,2.806,2.358,"1964"
1964-04-08,11.689,8.768,"1964"
1964-04-09,8.462,7.355,"1964"
1964-04-10,6.137,4.927,"1964"
1964-04-11,10.101,7.227,"1964"
1964-04-12,14.451,10.298,"1964"
1964-04-13,22.661,17.127,"1964"
1964-04-14,58.052,53.074,"1964"
1964-04-15,27.307,28.845,"1964"
1964-04-16,16.525,17.559,"1964"
1964-04-17,11.847,11.858,"1964"
1964-04-18,12.072,13.67,"1964"
1964-04-19,9.052,11.6,"1964"
1964-04-20,5.883,6.83,"1964"
1964-04-21,4.352,5.124,"1964"
1964-04-22,6.742,7.573,"1964"
1964-04-23,8.064,8.321,"1964"
1964-04-24,5.512,5.68,"1964"
1964-04-25,4.028,4.097,"1964"
1964-04-26,3.284,3.599,"1964"
1964-04-27,3.03,3.625,"1964"
1964-04-28,2.645,3.098,"1964"
1964-04-29,2.2,2.417,"1964"
1964-04-30,1.892,2.03,"1964"
1964-05-01,1.646,1.694,"1964"
1964-05-02,1.462,1.491,"1964"
1964-05-03,1.321,1.322,"1964"
1964-05-04,1.174,1.19,"1964"
1964-05-05,1.103,1.069,"1964"
1964-05-06,0.973,0.999,"1964"
1964-05-07,0.983,0.938,"1964"
1964-05-08,0.954,0.903,"1964"
1964-05-09,2.154,2.034,"1964"
1964-05-10,1.75,1.622,"1964"
1964-05-11,1.45,1.312,"1964"
1964-05-12,1.237,1.108,"1964"
1964-05-13,1.196,0.962,"1964"
1964-05-14,5.046,3.965,"1964"
1964-05-15,3.818,3.077,"1964"
1964-05-16,2.283,1.953,"1964"
1964-05-17,1.948,1.697,"1964"
1964-05-18,1.427,1.278,"1964"
1964-05-19,12.361,10.853,"1964"
1964-05-20,16.7,15.143,"1964"
1964-05-21,4.979,5.024,"1964"
1964-05-22,3.003,3.05,"1964"
1964-05-23,2.036,2.083,"1964"
1964-05-24,1.388,1.399,"1964"
1964-05-25,1.114,1.121,"1964"
1964-05-26,0.864,0.873,"1964"
1964-05-27,0.944,0.959,"1964"
1964-05-28,0.717,0.729,"1964"
1964-05-29,0.627,0.619,"1964"
1964-05-30,0.554,0.512,"1964"
1964-05-31,0.464,0.399,"1964"
1964-06-01,0.358,0.322,"1964"
1964-06-02,0.329,0.287,"1964"
1964-06-03,0.258,0.25,"1964"
1964-06-04,0.273,0.234,"1964"
1964-06-05,0.24,0.204,"1964"
1964-06-06,0.178,0.16,"1964"
1964-06-07,0.128,0.133,"1964"
1964-06-08,0.117,0.121,"1964"
1964-06-09,0.102,0.107,"1964"
1964-06-10,0.098,0.092,"1964"
1964-06-11,0.077,0.073,"1964"
1964-06-12,0.047,0.058,"1964"
1964-06-13,0.038,0.05,"1964"
1964-06-14,0.033,0.051,"1964"
1964-06-15,0.049,0.054,"1964"
1964-06-16,0.096,0.13,"1964"
1964-06-17,0.055,0.065,"1964"
1964-06-18,0.054,0.041,"1964"
1964-06-19,0.031,0.028,"1964"
1964-06-20,0.02,0.024,"1964"
1964-06-21,0.014,0.019,"1964"
1964-06-22,0.011,0.019,"1964"
1964-06-23,0.008,0.013,"1964"
1964-06-24,0.014,0.028,"1964"
1964-06-25,0.017,0.06,"1964"
1964-06-26,0.016,0.029,"1964"
1964-06-27,0.027,0.123,"1964"
1964-06-28,0.016,0.043,"1964"
1964-06-29,0.012,0.026,"1964"
1964-06-30,0.012,0.018,"1964"
1964-07-01,0.012,0.013,"1964"
1964-07-02,0.012,0.013,"1964"
1964-07-03,0.019,0.062,"1964"
1964-07-04,0.025,0.108,"1964"
1964-07-05,0.015,0.036,"1964"
1964-07-06,0.017,0.026,"1964"
1964-07-07,0.012,0.047,"1964"
1964-07-08,0.013,0.031,"1964"
1964-07-09,3.277,1.867,"1964"
1964-07-10,1.258,0.828,"1964"
1964-07-11,0.408,0.261,"1964"
1964-07-12,0.574,0.37,"1964"
1964-07-13,0.542,0.316,"1964"
1964-07-14,1.54,0.979,"1964"
1964-07-15,0.881,0.518,"1964"
1964-07-16,0.325,0.177,"1964"
1964-07-17,0.135,0.091,"1964"
1964-07-18,0.061,0.057,"1964"
1964-07-19,0.036,0.032,"1964"
1964-07-20,0.028,0.026,"1964"
1964-07-21,0.023,0.022,"1964"
1964-07-22,0.032,0.025,"1964"
1964-07-23,0.038,0.029,"1964"
1964-07-24,0.045,0.027,"1964"
1964-07-25,0.039,0.026,"1964"
1964-07-26,0.026,0.024,"1964"
1964-07-27,0.015,0.02,"1964"
1964-07-28,0.013,0.016,"1964"
1964-07-29,0.012,0.014,"1964"
1964-07-30,0.007,0.013,"1964"
1964-07-31,0.004,0.012,"1964"
1964-08-01,0.002,0.011,"1964"
1964-08-02,0.002,0.014,"1964"
1964-08-03,0.001,0.011,"1964"
1964-08-04,0,0.009,"1964"
1964-08-05,0,0.009,"1964"
1964-08-06,0,0.011,"1964"
1964-08-07,0,0.011,"1964"
1964-08-08,0,0.014,"1964"
1964-08-09,0,0.011,"1964"
1964-08-10,0,0.009,"1964"
1964-08-11,0,0.01,"1964"
1964-08-12,0.053,0.277,"1964"
1964-08-13,0.144,0.187,"1964"
1964-08-14,0.05,0.047,"1964"
1964-08-15,0.023,0.024,"1964"
1964-08-16,0.02,0.018,"1964"
1964-08-17,0.02,0.025,"1964"
1964-08-18,0.019,0.045,"1964"
1964-08-19,0.005,0.029,"1964"
1964-08-20,0.005,0.024,"1964"
1964-08-21,0.005,0.024,"1964"
1964-08-22,0.102,0.175,"1964"
1964-08-23,8.659,5.479,"1964"
1964-08-24,3.322,2.033,"1964"
1964-08-25,1.02,0.561,"1964"
1964-08-26,0.942,0.578,"1964"
1964-08-27,0.689,0.455,"1964"
1964-08-28,0.313,0.171,"1964"
1964-08-29,0.161,0.087,"1964"
1964-08-30,0.126,0.057,"1964"
1964-08-31,0.073,0.044,"1964"
1964-09-01,0.047,0.04,"1964"
1964-09-02,0.045,0.026,"1964"
1964-09-03,0.06,0.02,"1964"
1964-09-04,0.072,0.048,"1964"
1964-09-05,0.061,0.062,"1964"
1964-09-06,0.05,0.037,"1964"
1964-09-07,0.043,0.028,"1964"
1964-09-08,0.022,0.023,"1964"
1964-09-09,0.013,0.019,"1964"
1964-09-10,0.026,0.026,"1964"
1964-09-11,0.037,0.049,"1964"
1964-09-12,0.028,0.052,"1964"
1964-09-13,0.024,0.031,"1964"
1964-09-14,0.009,0.022,"1964"
1964-09-15,0.009,0.018,"1964"
1964-09-16,0.01,0.017,"1964"
1964-09-17,0.01,0.017,"1964"
1964-09-18,0.009,0.018,"1964"
1964-09-19,0.006,0.017,"1964"
1964-09-20,0.005,0.015,"1964"
1964-09-21,0.004,0.015,"1964"
1964-09-22,0.005,0.015,"1964"
1964-09-23,0.007,0.018,"1964"
1964-09-24,0.009,0.019,"1964"
1964-09-25,0.009,0.019,"1964"
1964-09-26,0.005,0.025,"1964"
1964-09-27,0.009,0.029,"1964"
1964-09-28,0.012,0.041,"1964"
1964-09-29,0.007,0.036,"1964"
1964-09-30,0.009,0.036,"1964"
1964-10-01,0.009,0.032,"1964"
1964-10-02,0.011,0.029,"1964"
1964-10-03,0.035,0.132,"1964"
1964-10-04,0.053,0.069,"1964"
1964-10-05,0.047,0.054,"1964"
1964-10-06,0.036,0.051,"1964"
1964-10-07,0.028,0.051,"1964"
1964-10-08,0.027,0.051,"1964"
1964-10-09,0.035,0.051,"1964"
1964-10-10,0.043,0.052,"1964"
1964-10-11,0.031,0.058,"1964"
1964-10-12,0.029,0.046,"1964"
1964-10-13,0.039,0.045,"1964"
1964-10-14,0.049,0.047,"1964"
1964-10-15,0.067,0.048,"1964"
1964-10-16,0.072,0.048,"1964"
1964-10-17,0.084,0.052,"1964"
1964-10-18,0.087,0.091,"1964"
1964-10-19,0.056,0.094,"1964"
1964-10-20,0.063,0.08,"1964"
1964-10-21,0.588,0.553,"1964"
1964-10-22,0.564,0.423,"1964"
1964-10-23,0.527,0.39,"1964"
1964-10-24,0.337,0.229,"1964"
1964-10-25,0.265,0.178,"1964"
1964-10-26,0.209,0.147,"1964"
1964-10-27,0.187,0.13,"1964"
1964-10-28,0.175,0.123,"1964"
1964-10-29,0.172,0.121,"1964"
1964-10-30,0.201,0.15,"1964"
1964-10-31,0.161,0.124,"1964"
1964-11-01,0.134,0.109,"1964"
1964-11-02,0.123,0.103,"1964"
1964-11-03,0.116,0.098,"1964"
1964-11-04,0.111,0.093,"1964"
1964-11-05,0.171,0.146,"1964"
1964-11-06,0.573,0.425,"1964"
1964-11-07,0.423,0.274,"1964"
1964-11-08,0.321,0.207,"1964"
1964-11-09,0.269,0.179,"1964"
1964-11-10,0.255,0.171,"1964"
1964-11-11,0.272,0.184,"1964"
1964-11-12,0.469,0.339,"1964"
1964-11-13,0.586,0.417,"1964"
1964-11-14,0.414,0.277,"1964"
1964-11-15,0.335,0.212,"1964"
1964-11-16,0.413,0.284,"1964"
1964-11-17,1.053,0.717,"1964"
1964-11-18,0.716,0.44,"1964"
1964-11-19,0.532,0.315,"1964"
1964-11-20,2.399,1.551,"1964"
1964-11-21,2.312,1.086,"1964"
1964-11-22,1.57,0.556,"1964"
1964-11-23,0.757,0.397,"1964"
1964-11-24,0.578,0.335,"1964"
1964-11-25,0.542,0.311,"1964"
1964-11-26,25.499,17.392,"1964"
1964-11-27,7.475,5.93,"1964"
1964-11-28,3.378,2.616,"1964"
1964-11-29,5.549,4.912,"1964"
1964-11-30,4.04,3.384,"1964"
1964-12-01,2.271,1.975,"1964"
1964-12-02,1.227,1.249,"1964"
1964-12-03,0.856,0.938,"1964"
1964-12-04,0.799,0.854,"1964"
1964-12-05,0.799,0.819,"1964"
1964-12-06,0.812,0.784,"1964"
1964-12-07,0.812,0.722,"1964"
1964-12-08,0.793,0.677,"1964"
1964-12-09,0.747,0.633,"1964"
1964-12-10,0.713,0.578,"1964"
1964-12-11,0.726,0.57,"1964"
1964-12-12,1.811,1.734,"1964"
1964-12-13,1.594,1.518,"1964"
1964-12-14,1.272,1.193,"1964"
1964-12-15,1.051,0.98,"1964"
1964-12-16,0.85,0.781,"1964"
1964-12-17,0.771,0.681,"1964"
1964-12-18,0.692,0.615,"1964"
1964-12-19,0.6,0.558,"1964"
1964-12-20,0.573,0.507,"1964"
1964-12-21,0.553,0.471,"1964"
1964-12-22,0.541,0.461,"1964"
1964-12-23,0.541,0.46,"1964"
1964-12-24,0.584,0.498,"1964"
1964-12-25,5.128,3.765,"1964"
1964-12-26,24.275,17.661,"1964"
1964-12-27,15.609,15.339,"1964"
1964-12-28,6.018,5.783,"1964"
1964-12-29,3.602,3.426,"1964"
1964-12-30,2.708,2.556,"1964"
1964-12-31,2.658,2.463,"1964"
1965-01-01,2.087,1.807,"1965"
1965-01-02,1.705,1.574,"1965"
1965-01-03,1.358,1.369,"1965"
1965-01-04,1.117,1.165,"1965"
1965-01-05,1.064,1.013,"1965"
1965-01-06,1.037,0.905,"1965"
1965-01-07,0.954,0.795,"1965"
1965-01-08,0.885,0.741,"1965"
1965-01-09,1.851,1.767,"1965"
1965-01-10,1.632,1.432,"1965"
1965-01-11,1.223,1.113,"1965"
1965-01-12,1.035,0.935,"1965"
1965-01-13,0.925,0.825,"1965"
1965-01-14,0.847,0.771,"1965"
1965-01-15,0.765,0.698,"1965"
1965-01-16,0.687,0.641,"1965"
1965-01-17,0.637,0.586,"1965"
1965-01-18,0.577,0.533,"1965"
1965-01-19,0.517,0.495,"1965"
1965-01-20,0.506,0.477,"1965"
1965-01-21,0.504,0.461,"1965"
1965-01-22,0.495,0.451,"1965"
1965-01-23,0.487,0.444,"1965"
1965-01-24,0.48,0.438,"1965"
1965-01-25,0.47,0.43,"1965"
1965-01-26,0.456,0.389,"1965"
1965-01-27,0.472,0.382,"1965"
1965-01-28,0.465,0.366,"1965"
1965-01-29,0.441,0.358,"1965"
1965-01-30,0.427,0.356,"1965"
1965-01-31,0.405,0.343,"1965"
1965-02-01,0.386,0.346,"1965"
1965-02-02,0.364,0.353,"1965"
1965-02-03,0.342,0.337,"1965"
1965-02-04,0.328,0.324,"1965"
1965-02-05,0.312,0.311,"1965"
1965-02-06,0.296,0.302,"1965"
1965-02-07,0.314,0.298,"1965"
1965-02-08,4.94,4.826,"1965"
1965-02-09,3.937,3.464,"1965"
1965-02-10,2.16,1.89,"1965"
1965-02-11,1.662,1.468,"1965"
1965-02-12,1.497,1.261,"1965"
1965-02-13,1.237,1.111,"1965"
1965-02-14,1.056,0.945,"1965"
1965-02-15,0.954,0.858,"1965"
1965-02-16,0.912,0.809,"1965"
1965-02-17,0.842,0.747,"1965"
1965-02-18,0.807,0.726,"1965"
1965-02-19,0.756,0.694,"1965"
1965-02-20,0.682,0.629,"1965"
1965-02-21,0.65,0.588,"1965"
1965-02-22,0.623,0.582,"1965"
1965-02-23,0.57,0.517,"1965"
1965-02-24,0.536,0.491,"1965"
1965-02-25,1.081,0.934,"1965"
1965-02-26,2.034,1.737,"1965"
1965-02-27,1.127,0.998,"1965"
1965-02-28,0.919,0.836,"1965"
1965-03-01,0.838,0.696,"1965"
1965-03-02,0.94,0.781,"1965"
1965-03-03,1.747,1.422,"1965"
1965-03-04,3.578,2.655,"1965"
1965-03-05,3.77,2.668,"1965"
1965-03-06,2.93,2.154,"1965"
1965-03-07,2.66,2.083,"1965"
1965-03-08,3.266,2.406,"1965"
1965-03-09,3.336,2.424,"1965"
1965-03-10,2.37,1.83,"1965"
1965-03-11,1.915,1.55,"1965"
1965-03-12,1.717,1.38,"1965"
1965-03-13,1.569,1.247,"1965"
1965-03-14,1.424,1.152,"1965"
1965-03-15,1.304,1.076,"1965"
1965-03-16,1.281,1.033,"1965"
1965-03-17,1.312,1.003,"1965"
1965-03-18,1.517,1.011,"1965"
1965-03-19,1.229,0.936,"1965"
1965-03-20,1.12,0.862,"1965"
1965-03-21,1.051,0.81,"1965"
1965-03-22,0.934,0.739,"1965"
1965-03-23,0.897,0.699,"1965"
1965-03-24,0.851,0.656,"1965"
1965-03-25,0.803,0.625,"1965"
1965-03-26,0.8,0.616,"1965"
1965-03-27,0.745,0.602,"1965"
1965-03-28,0.753,0.548,"1965"
1965-03-29,0.717,0.523,"1965"
1965-03-30,0.67,0.503,"1965"
1965-03-31,0.65,0.495,"1965"
1965-04-01,0.63,0.482,"1965"
1965-04-02,0.616,0.472,"1965"
1965-04-03,0.662,0.483,"1965"
1965-04-04,0.953,0.571,"1965"
1965-04-05,1.64,0.915,"1965"
1965-04-06,3.898,2.299,"1965"
1965-04-07,4.179,2.48,"1965"
1965-04-08,2.875,1.733,"1965"
1965-04-09,3.713,2.454,"1965"
1965-04-10,8.641,6.472,"1965"
1965-04-11,10.977,8.212,"1965"
1965-04-12,11.8,9.849,"1965"
1965-04-13,6.71,6.066,"1965"
1965-04-14,7.937,6.265,"1965"
1965-04-15,13.583,10.672,"1965"
1965-04-16,26.206,24.247,"1965"
1965-04-17,9.614,9.695,"1965"
1965-04-18,7.47,6.898,"1965"
1965-04-19,7.061,6.812,"1965"
1965-04-20,6.864,8.253,"1965"
1965-04-21,7.908,10.132,"1965"
1965-04-22,7.791,11.017,"1965"
1965-04-23,5.733,7.186,"1965"
1965-04-24,3.905,4.727,"1965"
1965-04-25,3.372,4.155,"1965"
1965-04-26,3.948,4.477,"1965"
1965-04-27,5.335,5.932,"1965"
1965-04-28,4.463,5.295,"1965"
1965-04-29,3.851,5.003,"1965"
1965-04-30,3.348,4.577,"1965"
1965-05-01,2.891,3.814,"1965"
1965-05-02,2.401,2.942,"1965"
1965-05-03,2.057,2.38,"1965"
1965-05-04,1.832,2.075,"1965"
1965-05-05,1.61,1.785,"1965"
1965-05-06,1.423,1.572,"1965"
1965-05-07,1.295,1.39,"1965"
1965-05-08,1.209,1.284,"1965"
1965-05-09,1.185,1.222,"1965"
1965-05-10,1.12,1.155,"1965"
1965-05-11,1.156,1.217,"1965"
1965-05-12,1.052,1.087,"1965"
1965-05-13,0.961,0.991,"1965"
1965-05-14,0.868,0.898,"1965"
1965-05-15,0.793,0.809,"1965"
1965-05-16,0.731,0.741,"1965"
1965-05-17,1.043,1.098,"1965"
1965-05-18,0.905,0.957,"1965"
1965-05-19,0.837,0.852,"1965"
1965-05-20,0.751,0.76,"1965"
1965-05-21,0.627,0.63,"1965"
1965-05-22,0.554,0.547,"1965"
1965-05-23,0.469,0.464,"1965"
1965-05-24,0.377,0.378,"1965"
1965-05-25,0.313,0.317,"1965"
1965-05-26,0.256,0.264,"1965"
1965-05-27,0.254,0.262,"1965"
1965-05-28,0.341,0.328,"1965"
1965-05-29,0.221,0.22,"1965"
1965-05-30,0.185,0.192,"1965"
1965-05-31,0.159,0.167,"1965"
1965-06-01,0.132,0.145,"1965"
1965-06-02,0.111,0.122,"1965"
1965-06-03,0.107,0.115,"1965"
1965-06-04,0.085,0.098,"1965"
1965-06-05,0.082,0.071,"1965"
1965-06-06,0.043,0.052,"1965"
1965-06-07,0.043,0.051,"1965"
1965-06-08,0.129,0.121,"1965"
1965-06-09,0.067,0.064,"1965"
1965-06-10,0.047,0.05,"1965"
1965-06-11,0.033,0.036,"1965"
1965-06-12,0.026,0.027,"1965"
1965-06-13,3.306,3.391,"1965"
1965-06-14,3.361,3.168,"1965"
1965-06-15,2.533,2.239,"1965"
1965-06-16,0.975,0.884,"1965"
1965-06-17,0.498,0.437,"1965"
1965-06-18,0.308,0.254,"1965"
1965-06-19,0.22,0.184,"1965"
1965-06-20,0.143,0.12,"1965"
1965-06-21,0.075,0.071,"1965"
1965-06-22,0.044,0.05,"1965"
1965-06-23,0.151,0.204,"1965"
1965-06-24,0.676,0.614,"1965"
1965-06-25,0.208,0.201,"1965"
1965-06-26,0.095,0.116,"1965"
1965-06-27,0.054,0.056,"1965"
1965-06-28,0.036,0.036,"1965"
1965-06-29,0.027,0.028,"1965"
1965-06-30,0.025,0.025,"1965"
1965-07-01,0.017,0.02,"1965"
1965-07-02,0.011,0.017,"1965"
1965-07-03,0.047,0.146,"1965"
1965-07-04,0.186,0.224,"1965"
1965-07-05,0.209,0.163,"1965"
1965-07-06,0.363,0.256,"1965"
1965-07-07,0.112,0.096,"1965"
1965-07-08,0.279,0.262,"1965"
1965-07-09,0.222,0.164,"1965"
1965-07-10,0.102,0.085,"1965"
1965-07-11,0.059,0.054,"1965"
1965-07-12,0.033,0.031,"1965"
1965-07-13,0.026,0.023,"1965"
1965-07-14,0.017,0.019,"1965"
1965-07-15,0.036,0.017,"1965"
1965-07-16,0.038,0.014,"1965"
1965-07-17,0.032,0.013,"1965"
1965-07-18,0.188,0.215,"1965"
1965-07-19,0.334,0.178,"1965"
1965-07-20,0.078,0.061,"1965"
1965-07-21,0.038,0.035,"1965"
1965-07-22,0.024,0.023,"1965"
1965-07-23,0.022,0.021,"1965"
1965-07-24,0.021,0.022,"1965"
1965-07-25,0.016,0.02,"1965"
1965-07-26,0.01,0.015,"1965"
1965-07-27,0.01,0.013,"1965"
1965-07-28,0.01,0.02,"1965"
1965-07-29,0.005,0.015,"1965"
1965-07-30,0.004,0.012,"1965"
1965-07-31,0.003,0.011,"1965"
1965-08-01,0.003,0.011,"1965"
1965-08-02,0.001,0.011,"1965"
1965-08-03,0.003,0.018,"1965"
1965-08-04,0.001,0.017,"1965"
1965-08-05,0,0.011,"1965"
1965-08-06,0,0.01,"1965"
1965-08-07,0,0.01,"1965"
1965-08-08,0.01,0.045,"1965"
1965-08-09,0.015,0.151,"1965"
1965-08-10,0.014,0.071,"1965"
1965-08-11,0.01,0.037,"1965"
1965-08-12,0.005,0.023,"1965"
1965-08-13,0.001,0.016,"1965"
1965-08-14,0,0.013,"1965"
1965-08-15,0,0.011,"1965"
1965-08-16,0,0.01,"1965"
1965-08-17,0,0.009,"1965"
1965-08-18,0,0.01,"1965"
1965-08-19,0.009,0.054,"1965"
1965-08-20,0.004,0.045,"1965"
1965-08-21,0.002,0.02,"1965"
1965-08-22,0.004,0.014,"1965"
1965-08-23,0.006,0.053,"1965"
1965-08-24,0.002,0.029,"1965"
1965-08-25,0.001,0.018,"1965"
1965-08-26,0.001,0.015,"1965"
1965-08-27,0.002,0.015,"1965"
1965-08-28,0.006,0.018,"1965"
1965-08-29,0.003,0.017,"1965"
1965-08-30,0.001,0.013,"1965"
1965-08-31,0.001,0.012,"1965"
1965-09-01,8.278,7.492,"1965"
1965-09-02,6.685,5.225,"1965"
1965-09-03,1.266,0.989,"1965"
1965-09-04,0.532,0.275,"1965"
1965-09-05,0.303,0.126,"1965"
1965-09-06,0.224,0.069,"1965"
1965-09-07,0.069,0.045,"1965"
1965-09-08,0.04,0.035,"1965"
1965-09-09,0.032,0.034,"1965"
1965-09-10,0.042,0.053,"1965"
1965-09-11,0.04,0.043,"1965"
1965-09-12,0.026,0.028,"1965"
1965-09-13,0.047,0.071,"1965"
1965-09-14,0.111,0.114,"1965"
1965-09-15,0.109,0.096,"1965"
1965-09-16,0.101,0.094,"1965"
1965-09-17,0.072,0.058,"1965"
1965-09-18,0.058,0.046,"1965"
1965-09-19,0.108,0.102,"1965"
1965-09-20,0.169,0.131,"1965"
1965-09-21,0.136,0.077,"1965"
1965-09-22,0.08,0.052,"1965"
1965-09-23,0.054,0.043,"1965"
1965-09-24,3.237,2.745,"1965"
1965-09-25,16.88,11.934,"1965"
1965-09-26,3.546,2.296,"1965"
1965-09-27,1.597,1.076,"1965"
1965-09-28,1.029,0.744,"1965"
1965-09-29,0.793,0.598,"1965"
1965-09-30,0.609,0.472,"1965"
1965-10-01,10.206,9.622,"1965"
1965-10-02,7.809,7.276,"1965"
1965-10-03,3.424,3.194,"1965"
1965-10-04,2.573,2.365,"1965"
1965-10-05,1.804,1.639,"1965"
1965-10-06,1.389,1.276,"1965"
1965-10-07,1.177,1.128,"1965"
1965-10-08,3.483,3.519,"1965"
1965-10-09,3.343,2.967,"1965"
1965-10-10,2.203,2.019,"1965"
1965-10-11,1.655,1.577,"1965"
1965-10-12,2.263,2.354,"1965"
1965-10-13,2.215,2.056,"1965"
1965-10-14,1.681,1.544,"1965"
1965-10-15,2.51,2.502,"1965"
1965-10-16,5.488,5.082,"1965"
1965-10-17,2.937,2.735,"1965"
1965-10-18,2.095,1.999,"1965"
1965-10-19,1.745,1.65,"1965"
1965-10-20,1.539,1.45,"1965"
1965-10-21,1.374,1.307,"1965"
1965-10-22,1.392,1.347,"1965"
1965-10-23,4.212,4.511,"1965"
1965-10-24,3.371,3.118,"1965"
1965-10-25,2.557,2.147,"1965"
1965-10-26,2.112,1.718,"1965"
1965-10-27,1.884,1.811,"1965"
1965-10-28,1.743,1.66,"1965"
1965-10-29,1.603,1.361,"1965"
1965-10-30,1.529,1.415,"1965"
1965-10-31,1.591,1.623,"1965"
1965-11-01,1.463,1.423,"1965"
